topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,101,187,model,previous graph pruning algorithm,to,variety of semantic graphs
translation,101,187,model,previous graph pruning algorithm,adopt,multi-task learning
translation,101,187,model,multi-task learning,for,multiple objectives
translation,101,187,model,Model,introduce,previous graph pruning algorithm
translation,101,187,model,Model,adopt,multi-task learning
translation,101,188,model,semantic graph task,as,multi-objective learning task
translation,101,188,model,multi-objective learning task,of,"nodes , edges , node attributes , and edge attributes"
translation,101,188,model,Model,model,semantic graph task
translation,101,189,model,nodes candidates,scored and then pruned within,model
translation,101,189,model,nodes candidates,forming,end-to - end style parsing system
translation,101,189,model,model,controlling,overall graph search space
translation,101,189,model,Model,has,nodes candidates
translation,101,27,results,our system,ranked,second place
translation,101,27,results,second place,in,overall F 1 metric
translation,101,27,results,overall F 1 metric,among,16 participating systems
translation,101,28,results,DM framework,achieved,best results
translation,101,28,results,our system,achieved,best results
translation,101,28,results,DM framework,has,our system
translation,101,28,results,Results,On,DM framework
translation,101,29,results,Our system,on,"other 4 frameworks ( PSD , EDS , UCCA"
translation,101,29,results,"other 4 frameworks ( PSD , EDS , UCCA",ranked,third place
translation,101,29,results,Results,has,Our system
translation,101,178,results,state - of- the - art MRP F 1 score,on,top nodes component
translation,101,178,results,Results,obtained,state - of- the - art MRP F 1 score
translation,101,180,results,Our model,achieved,best results
translation,101,180,results,best results,on,DM framework
translation,101,180,results,Results,has,Our model
translation,101,182,results,our results,on,EDS framework
translation,101,182,results,EDS framework,have,biggest gap
translation,101,182,results,biggest gap,with,other priority teams
translation,101,182,results,Results,on,EDS framework
translation,102,156,ablation-analysis,neural structure,pushes up,scores
translation,102,156,ablation-analysis,scores,has,exceptionally
translation,102,156,ablation-analysis,Ablation analysis,introduction of,neural structure
translation,102,178,ablation-analysis,parsing models,push up,performance
translation,102,178,ablation-analysis,both without and with ECs together,push up,performance
translation,102,178,ablation-analysis,parsing models,has,both without and with ECs together
translation,102,178,ablation-analysis,performance,has,further
translation,102,178,ablation-analysis,Ablation analysis,when jointing,parsing models
translation,102,161,baselines,Pre3,uses,larger window length
translation,102,161,baselines,larger window length,to incorporate,richer contextual tokens
translation,102,161,baselines,searching space,for,decoding
translation,102,161,baselines,searching space,grows,larger
translation,102,161,baselines,decoding,grows,larger
translation,102,161,baselines,richer contextual tokens,has,searching space
translation,102,161,baselines,Baselines,has,Pre3
translation,102,4,model,neural models,for,parsing detection of empty categories
translation,102,4,model,neural models,pre-and in -,parsing detection of empty categories
translation,102,4,model,Model,study,neural models
translation,102,30,results,pre-parsing model,has,without any syntactic information
translation,102,30,results,without any syntactic information,has,outperforms
translation,102,30,results,outperforms,has,best existing linear in- parsing and post-parsing ECD models
translation,102,34,results,in - parsing neural models,obtain,better predictions
translation,102,34,results,better predictions,than,pre-parsing model
translation,102,34,results,Results,Our,in - parsing neural models
translation,102,34,results,Results,has,in - parsing neural models
translation,102,155,results,overall performances,of,two sequential models
translation,102,155,results,two sequential models,on,development data
translation,102,159,results,difference,among,four kinds of representations
translation,102,159,results,four kinds of representations,is,not so obvious
translation,102,159,results,Results,find that,difference
translation,102,163,results,POS tags,show,higher scores
translation,102,163,results,higher scores,as,more syntactic clues
translation,102,163,results,more syntactic clues,are,incorporated
translation,102,165,results,simple neural pre-parsing model,has,outperforms
translation,102,165,results,outperforms,has,state- ofthe - art linear in - parsing systems
translation,102,165,results,Results,see that,simple neural pre-parsing model
translation,102,173,results,EC types,find that,OP and T
translation,102,173,results,OP and T,benefit most from,parsing information
translation,102,173,results,F 1 score,increasing by,about ten points
translation,102,173,results,more markedly,than,other types
translation,102,173,results,Results,regarding,EC types
translation,102,175,results,impact,of,automatic detection
translation,102,175,results,automatic detection,of,empty categories
translation,102,175,results,empty categories,on,parsing
translation,102,175,results,parsing,has,overt words
translation,102,177,results,empty elements,into,dependency parsing
translation,102,177,results,empty elements,improve,neural parsing accuracy
translation,102,177,results,neural parsing accuracy,of,overt words
translation,102,177,results,Results,integrating,empty elements
translation,103,245,experimental-setup,"Mate parser ( Bohnet , 2010 )",to generate,pseudo trees
translation,103,245,experimental-setup,Experimental setup,utilize,"Mate parser ( Bohnet , 2010 )"
translation,103,4,model,new Maximum Subgraph algorithm,for,first-order parsing
translation,103,4,model,first-order parsing,to,"1endpoint - crossing , pagenumber - 2 graphs"
translation,103,4,model,Model,propose,new Maximum Subgraph algorithm
translation,103,5,model,algorithm,separates,construction
translation,103,5,model,algorithm,in,single construction step
translation,103,5,model,two characteristics,separates,construction
translation,103,5,model,two characteristics,in,single construction step
translation,103,5,model,construction,for,noncrossing edges
translation,103,5,model,construction,for,crossing edges
translation,103,5,model,arc,is,deterministic
translation,103,5,model,algorithm,has,two characteristics
translation,103,5,model,Model,separates,construction
translation,103,5,model,Model,in,single construction step
translation,103,5,model,Model,has,algorithm
translation,103,7,model,new algorithm,for,quasi-second -order parsing
translation,103,24,model,alternative Maximum Subgraph algorithm,for,first-order parsing to 1EC / P2 graphs
translation,103,24,model,Model,introduce,alternative Maximum Subgraph algorithm
translation,103,25,model,our new algorithm,separates,construction
translation,103,25,model,construction,for,noncrossing edges and possible crossing edges
translation,103,25,model,GCHSW,has,our new algorithm
translation,103,25,model,our new algorithm,has,two characteristics
translation,103,26,model,new algorithm,to perform,secondorder parsing
translation,103,26,model,Model,introduce,new algorithm
translation,103,94,model,Model,propose,alternative first-order dynamic programming algorithm
translation,103,29,results,all data sets,find that,our second-order parsing models
translation,103,29,results,our second-order parsing models,are,more ac-curate
translation,103,29,results,more ac-curate,than,first-order baseline
translation,103,29,results,Results,On,all data sets
translation,103,30,results,features,derived from,syntactic trees
translation,103,30,results,features,get,absolute unlabeled F-score improvement
translation,103,30,results,absolute unlabeled F-score improvement,of,1.3
translation,103,30,results,Results,not use,features
translation,103,250,results,firstorder parser,obtains,considerably good accuracy
translation,103,250,results,considerably good accuracy,with,rich syntactic features
translation,103,250,results,Results,see that,firstorder parser
translation,103,251,results,higher -order features,improves,parsing substantially
translation,103,251,results,parsing substantially,for,all data sets
